N_0xc55854c7d7274882	c	DATAFILE	0xC55854C7D7274882			DatafileFlushMissionHeader
N_0xc55a0b40ffb1ed23	c	NETWORK	0xC55A0B40FFB1ED23	string		UgcGetCreateContentId
N_0xc56fbf2f228e1dac	c	PED	0xC56FBF2F228E1DAC	any	modelHash:Hash,p1:any,p2:any	
N_0xc571d0e77d8bbc29	c	NETWORK	0xC571D0E77D8BBC29	boolean		
N_0xc594b315edf2d4af	c	HUD	0xC594B315EDF2D4AF		ped:Ped	
N_0xc5a35c73b68f3c49	c	SOCIALCLUB	0xC5A35C73B68F3C49	boolean		
N_0xc5be134ec7ba96a0	c	STATS	0xC5BE134EC7BA96A0		p0:any,p1:any,p2:any,p3:any,p4:any	PlaystatsLeaveJobChain
N_0xc5c8f970d4edff71	c	GRAPHICS	0xC5C8F970D4EDFF71		p0:any	
N_0xc60060eb0d8ac7b1	c	VEHICLE	0xC60060EB0D8AC7B1		vehicle:Vehicle,index:integer,toggle:boolean	SetVehicleTurretUnk
N_0xc6033d32241f6fb5	c	OBJECT	0xC6033D32241F6FB5		object:Object,toggle:boolean	
N_0xc61b86c9f61eb404	c	CUTSCENE	0xC61B86C9F61EB404		toggle:boolean	
N_0xc6372ecd45d73bcd	c	GRAPHICS	0xC6372ECD45D73BCD		flag:boolean	SetScriptGfxDrawBehindPausemenu
N_0xc64a06d939f826f5	c	AUDIO	0xC64A06D939F826F5	boolean,number,number,integer		GetNextAudibleBeat
N_0xc64ded7ef0d2fe37	c	NETWORK	0xC64DED7EF0D2FE37	integer	p0:string	CloudDeleteMemberFile
N_0xc65ab383cd91df98	c	HUD	0xC65AB383CD91DF98			PreloadBusyspinner
N_0xc669eea5d031b7de	c	CAM	0xC669EEA5D031B7DE		camera:Cam,p1:number	SetCamDofFocusDistanceBias
N_0xc66d1cf99ed7fe25	c	MONEY	0xC66D1CF99ED7FE25		p0:any	NetworkEarnFromAutoshopIncome
N_0xc67db108a9ade3be	c	VEHICLE	0xC67DB108A9ADE3BE		submarine:Vehicle,time:integer	ForceSubmarineNeurtalBuoyancy
N_0xc67e2da1cbe759e2	c	STATS	0xC67E2DA1CBE759E2			
N_0xc69bb1d832a710ef	c	VEHICLE	0xC69BB1D832A710EF	boolean	vehicle:Vehicle	IsVehicleBeingHalted
N_0xc6ad107ddc9054cc	c	VEHICLE	0xC6AD107DDC9054CC	number	modelHash:Hash	GetVehicleModelMaxKnots
N_0xc6dc823253fbb366	c	LOADINGSCREEN	0xC6DC823253FBB366	boolean		LoadingscreenIsLoadingFreemode
N_0xc6e0e2616a7576bb	c	STATS	0xC6E0E2616A7576BB	any		
N_0xc6e74cf8c884c880	c	MONEY	0xC6E74CF8C884C880		p0:any,p1:any,p2:any,p3:any,p4:any,p5:any,p6:any	
N_0xc6f580e4c94926ac	c	HUD	0xC6F580E4C94926AC	integer	txdName:string,textureName:string,flash:boolean,iconType:integer,sender:string,subject:string	EndTextCommandThefeedPostMessagetextGxtEntry
N_0xc70ddce56d0d3a99	c	STATS	0xC70DDCE56D0D3A99	boolean		StatSaveMigrationStatusStart
N_0xc729991a9065376e	c	STATS	0xC729991A9065376E		data:any	PlaystatsSellContraband
N_0xc7397a83f7a2a462	c	NETWORK	0xC7397A83F7A2A462	boolean	data:any,count:integer,latestVersion:boolean,contentTypeName:string	UgcQueryByContentIds
N_0xc7420099936ce286	c	NETWORK	0xC7420099936CE286	boolean	tunableContext:Hash,tunableName:Hash,defaultValue:boolean	NetworkTryAccessTunableBoolHash
N_0xc7827959479dcc78	c	NETWORK	0xC7827959479DCC78	boolean	entity:Entity	NetworkGetEntityIsNetworked
N_0xc78e239ac5b2ddb9	c	HUD	0xC78E239AC5B2DDB9		bVisible:boolean,iColumnID:integer,iSpinnerIndex:integer	PauseMenuSetBusySpinner
N_0xc79196dcb36f6121	c	PED	0xC79196DCB36F6121		ped:Ped	ClearPedCoverClipsetOverride
N_0xc79ae21974b01fb2	c	MISC	0xC79AE21974B01FB2			CleanupAsyncInstall
N_0xc7abac5de675ee3b	c	NETWORK	0xC7ABAC5DE675EE3B	boolean		CloudIsCheckingAvailability
N_0xc7be335216b5ec7c	c	NETWORK	0xC7BE335216B5EC7C	integer		GetMaxNumNetworkObjects
N_0xc7db36c24634f52b	c	MISC	0xC7DB36C24634F52B			StopBenchmarkRecording
N_0xc7e7181c09f33b69	c	LOADINGSCREEN	0xC7E7181C09F33B69		toggle:boolean	LoadingscreenSetIsLoadingFreemode
N_0xc7f29ca00f46350e	c	OBJECT	0xC7F29CA00F46350E		p0:boolean	
N_0xc819f3cbb62bf692	c	CAM	0xC819F3CBB62BF692		bShouldApplyAcrossAllThreads:boolean,distanceToBlend:number,blendType:integer	StopRenderingScriptCamsUsingCatchUp
N_0xc830417d630a50f9	c	NETSHOPPING	0xC830417D630A50F9	boolean	transactionId:integer	
N_0xc8391c309684595a	c	CAM	0xC8391C309684595A			
N_0xc8407624cef2354b	c	MONEY	0xC8407624CEF2354B		amount:integer,p1:string	NetworkEarnFromPremiumJob
N_0xc84527e235fca219	c	DATAFILE	0xC84527E235FCA219	boolean	data:string,dataCount:integer,contentName:string,description:string,tagsCsv:string,contentTypeName:string,publish:boolean	UgcCreateContent
N_0xc847b43f369ac0b5	c	STATS	0xC847B43F369AC0B5			
N_0xc85a7127e7ad02aa	c	SOCIALCLUB	0xC85A7127E7AD02AA	boolean,integer	name:string	ScGamerdataGetInt
N_0xc87e740d9f3872cc	c	NETWORK	0xC87E740D9F3872CC	any		
N_0xc88156ebb786f8d5	c	NETWORK	0xC88156EBB786F8D5	any		NetworkActionFollowInvite
N_0xc8b1b2425604cdd0	c	AUDIO	0xC8B1B2425604CDD0	boolean		IsMobileInterferenceActive
N_0xc8b5c4a79cc18b94	c	CAM	0xC8B5C4A79CC18B94		cam:Cam	
N_0xc8e1071177a23be5	c	HUD	0xC8E1071177A23BE5	boolean	p0:any,p1:any,p2:any	
N_0xc8ede9bdbccba6d4	c	AUDIO	0xC8EDE9BDBCCBA6D4		audioName:string,x:number,y:number,z:number	InitSynchSceneAudioWithPosition
N_0xc8f3aaf93d0600bf	c	HUD	0xC8F3AAF93D0600BF	any	chTitle:string,iconType:integer,chSubtitle:string,isImportant:boolean	EndTextCommandThefeedPostUnlockTu
N_0xc912af078af19212	c	CAM	0xC912AF078AF19212	boolean		IsScriptGlobalShaking
N_0xc91c6c55199308ca	c	CAM	0xC91C6C55199308CA		cam:Cam,x:number,y:number,z:number	SetFlyCamCoordAndConstrain
N_0xc92717ef615b6704	c	CAM	0xC92717EF615B6704		yOffset:number	SetGameplayHintAnimOffsety
N_0xc970d0e0fc31d768	c	VEHICLE	0xC970D0E0FC31D768		vehicle:Vehicle,wheelIndex:integer,multiplier:number	SetTyreTractionLossMultiplier
N_0xc980e62e33df1d5c	c	STATS	0xC980E62E33DF1D5C	boolean	p0:any,p1:any	Leaderboards2WriteDataForEventType
N_0xc9a763d8fe87436a	c	PLAYER	0xC9A763D8FE87436A		player:Player	SpecialAbilityChargeOnMissionFailed
N_0xc9b18b4619f48f7b	c	GRAPHICS	0xC9B18B4619F48F7B		p0:number	FadeUpPedLight
N_0xc9b43a33d09cada7	c	NETWORK	0xC9B43A33D09CADA7		sceneId:integer	NetworkForceLocalUseOfSyncedSceneCamera
N_0xca465d9cc0d231ba	c	GRAPHICS	0xCA465D9CC0D231BA		p0:any	
N_0xca4ac3eaae46ec7b	c	VEHICLE	0xCA4AC3EAAE46EC7B	integer	vehicle:Vehicle,doorIndex:integer	GetVehicleIndividualDoorLockStatus
N_0xca4ae345a153d573	c	GRAPHICS	0xCA4AE345A153D573		p0:boolean	
N_0xca4cea6ae0000a7e	c	AUDIO	0xCA4CEA6AE0000A7E		model:Hash	PreloadVehicleAudioBank
N_0xca575c391fea25cc	c	NETWORK	0xCA575C391FEA25CC		p0:any	
N_0xca59ccae5d01e4ce	c	NETWORK	0xCA59CCAE5D01E4CE			
N_0xca6b2f7ce32ab653	c	HUD	0xCA6B2F7CE32AB653	boolean	p0:any,p1:any,p2:any	
N_0xca78cfa0366592fe	c	MISC	0xCA78CFA0366592FE		keyboardType:integer,windowTitle:string,description:string,defaultText:string,defaultConcat1:string,defaultConcat2:string,defaultConcat3:string,defaultConcat4:string,defaultConcat5:string,defaultConcat6:string,defaultConcat7:string,maxInputLength:integer	DisplayOnscreenKeyboardWithLongerInitialString
N_0xca94551b50b4932c	c	NETWORK	0xCA94551B50B4932C	string	index:integer	GetCommerceProductPrice
N_0xca9d2aa3e326d720	c	CAM	0xCA9D2AA3E326D720	boolean		IsCinematicIdleCamRendering
N_0xcac57395b151135f	c	PLAYER	0xCAC57395B151135F		player:Player,p1:boolean	
N_0xcac66558b944da67	c	VEHICLE	0xCAC66558B944DA67		vehicle:Vehicle,toggle:boolean	SetVehicleUsesLargeRearRamp
N_0xcada5a0d0702381e	c	AUDIO	0xCADA5A0D0702381E		soundName:string,soundsetName:string	PlayDeferredSoundFrontend
N_0xcae55f48d3d7875c	c	NETWORK	0xCAE55F48D3D7875C		groupId:integer	NetworkSessionAddActiveMatchmakingGroup
N_0xcb00196b31c39eb1	c	STATS	0xCB00196B31C39EB1		p0:any,p1:any,p2:any,p3:any	PlaystatsHoldUpMissionDone
N_0xcb0360efefb2580d	c	PAD	0xCB0360EFEFB2580D		padIndex:integer	
N_0xcb215c4b56a7fae7	c	NETWORK	0xCB215C4B56A7FAE7	integer	p0:boolean	GetNumCreatedMissionPeds
N_0xcb645e85e97ea48b	c	PLAYER	0xCB645E85E97EA48B	boolean		
N_0xcb82a0bf0e3e3265	c	GRAPHICS	0xCB82A0BF0E3E3265	integer	p0:integer	
N_0xcb968b53fc7f916d	c	PED	0xCB968B53FC7F916D		ped:Ped,p1:boolean,type:integer,p3:integer	SetForceStepType
N_0xcbdb9b923cacc92d	c	VEHICLE	0xCBDB9B923CACC92D	vector3	cargobob:Vehicle	GetCargobobHookPosition
N_0xcc25a4553dfbf9ea	c	STATS	0xCC25A4553DFBF9EA		p0:any,p1:any,p2:any,p3:any,p4:any	
N_0xcc3fdded67bcfc63	c	HUD	0xCC3FDDED67BCFC63			AllowPauseMenuWhenDeadThisFrame
N_0xcc6e3b6bb69501f1	c	PED	0xCC6E3B6BB69501F1	boolean	groupHash:Hash	DoesRelationshipGroupExist
N_0xcc6e963682533882	c	PHYSICS	0xCC6E963682533882		object:Object	
N_0xcc9682b8951c5229	c	PED	0xCC9682B8951C5229		ped:Ped,r:integer,g:integer,b:integer,id:integer	SetHeadBlendPaletteColor
N_0xcca4318e1ab03f1f	c	NETWORK	0xCCA4318E1AB03F1F	boolean	networkHandle:any	NetworkHasViewGamerUserContentResult
N_0xccd078c2665d2973	c	CAM	0xCCD078C2665D2973		p0:boolean	
N_0xcce26000e9a6fad7	c	STREAMING	0xCCE26000E9A6FAD7			ShutdownCreatorBudget
N_0xccf1e97befdae480	c	ENTITY	0xCCF1E97BEFDAE480	boolean	entity:Entity	GetEntityCollisionDisabled
N_0xcd018c591f94cb43	c	PED	0xCD018C591F94CB43		ped:Ped,p1:boolean	
N_0xcd0f5b5d932ae473	c	MONEY	0xCD0F5B5D932AE473			
N_0xcd4d66b43b1dd28d	c	MONEY	0xCD4D66B43B1DD28D		p0:any,p1:any,p2:any	
N_0xcd67ad041a394c9c	c	NETWORK	0xCD67AD041A394C9C	string	p0:integer	UgcGetContentUserId
N_0xcd71a4ecab22709e	c	NETWORK	0xCD71A4ECAB22709E		entity:Entity	NetworkUseLogarithmicBlendingThisFrame
N_0xcd74233600c4ea6b	c	HUD	0xCD74233600C4EA6B		toggle:boolean	
N_0xcd79a550999d7d4f	c	WEAPON	0xCD79A550999D7D4F	boolean	zoneId:integer	DoesAirDefenseZoneExist
N_0xcd9cc7e200a52a6f	c	PED	0xCD9CC7E200A52A6F		scene:integer	TakeOwnershipOfSynchronizedScene
N_0xcda1c62be2777802	c	MONEY	0xCDA1C62BE2777802		p0:any,p1:any,p2:any	NetworkEarnGoon
N_0xcda42c4bb9bde779	c	AUDIO	0x0350E7E17BA767D0		vehicle:Vehicle,value:integer	SetVehicleHornVariation
N_0xcdca26e80faecb8f	c	HUD	0xCDCA26E80FAECB8F			PauseMenuceptionTheKick
N_0xce5aa445aba8dee0	c	STATS	0xCE5AA445ABA8DEE0	integer,integer		StatGetSaveMigrationConsumeContentUnlockStatus
N_0xce5d0e5e315db238	b	HUD	0xCE5D0E5E315DB238	Blip	x:number,y:number,z:number,width:number,height:number	AddBlipForArea
N_0xce6294a232d03786	c	ENTITY	0xCE6294A232D03786	vector3	entity:Entity,boneIndex:integer	GetEntityBoneRotation
N_0xcea553e35c2246e1	c	STATS	0xCEA553E35C2246E1		p0:any,p1:any,vehicleHash:Hash	OrderedBossVehicle
N_0xcea7c8e1b48ff68c	c	ENTITY	0xCEA7C8E1B48FF68C		p0:any,p1:any	
N_0xced08cbe8ebb97c7	c	CAM	0xCED08CBE8EBB97C7		p0:number,p1:number	
N_0xceda60a74219d064	c	PED	0xCEDA60A74219D064		p0:any,p1:boolean	
N_0xcef214315d276fd1	c	HUD	0xCEF214315D276FD1		toggle:boolean	FlagPlayerContextInTournament
N_0xcef70aa5b3f89ba1	c	NETWORK	0xCEF70AA5B3F89BA1	boolean		NetworkSessionIsPrivate
N_0xcefa968912d0f78d	c	NETWORK	0xCEFA968912D0F78D	integer		NetworkGetNumPresenceInvites
N_0xcf1182f682f65307	c	VEHICLE	0xCF1182F682F65307		cargobob:Vehicle,p1:number	SetCargobobPickupRopeDampingMultiplier
N_0xcf228e2aa03099c3	c	HUD	0xCF228E2AA03099C3		gamerTagId:integer,wantedlvl:integer	SetMpGamerTagWantedLevel
N_0xcf38dafbb49ede5e	c	NETSHOPPING	0xCF38DAFBB49EDE5E	boolean,integer		NetGameserverGetCatalogState
N_0xcf61d4b4702ee9eb	c	NETWORK	0xCF61D4B4702EE9EB	integer		NetworkGetTotalNumPlayers
N_0xcf8bd3b0bd6d42d7	c	NETWORK	0xCF8BD3B0BD6D42D7		netScene:integer,animDict:string,animName:string	NetworkAddSynchronisedSceneCamera
N_0xcf9159024555488c	c	VEHICLE	0xCF9159024555488C		p0:any	
N_0xcfd115b373c0df63	c	NETWORK	0xCFD115B373C0DF63		p0:any,p1:any	UgcGetContentUpdatedDate
N_0xcfd16f0db5a3535c	c	GRAPHICS	0xCFD16F0DB5A3535C		toggle:boolean	
N_0xcfd778e7904c255e	c	VEHICLE	0xCFD778E7904C255E		vehicle:Vehicle	
N_0xcfdbdf5ae59ba0f4	c	HUD	0xCFDBDF5AE59BA0F4		p0:boolean	EndTextCommandObjective
N_0xcfeb46dcd7d8d5eb	c	NETWORK	0xCFEB46DCD7D8D5EB		p0:boolean	
N_0xcfeb8af24fc1d0bb	c	NETWORK	0xCFEB8AF24FC1D0BB		toggle:boolean	NetworkBlockJoinQueueInvites
N_0xd0082607100d7193	c	CAM	0xD0082607100D7193	number		GetFinalRenderedCamNearClip
N_0xd00d76a7dfc9d852	c	CUTSCENE	0xD00D76A7DFC9D852		cutsceneName:string	RemoveCutFile
N_0xd01005d2ba2eb778	c	AUDIO	0xD01005D2BA2EB778		mode:string	ActivateAudioSlowmoMode
N_0xd01015c7316ae176	c	TASK	0xD01015C7316AE176	boolean	ped:Ped,name:string	RequestTaskMoveNetworkStateTransition
N_0xd05a3241b9a86f19	c	OBJECT	0xD05A3241B9A86F19		p0:any,p1:any	
N_0xd05d1a6c74da3498	c	NETWORK	0xD05D1A6C74DA3498	boolean	p0:any,p1:boolean,p2:any	UgcSetDeleted
N_0xd0917a423314bba8	c	VEHICLE	0xD0917A423314BBA8	boolean	aircraft:Vehicle	AreBombBayDoorsOpen
N_0xd0a484cb2f829fbe	c	NETWORK	0xD0A484CB2F829FBE	boolean		NetworkIsTransitionVisibilityLocked
N_0xd0bc1c6fb18ee154	c	PATHFIND	0xD0BC1C6FB18EE154		x1:number,y1:number,z1:number,x2:number,y2:number,z2:number,index:integer	SetGpsDisabledZoneAtIndex
N_0xd0ee05fe193646ea	c	SOCIALCLUB	0xD0EE05FE193646EA	boolean	oldPlateText:string,newPlateText:string,plateData:string	ScLicenseplateSetPlateData
N_0xd10282b6e3751ba0	c	MISC	0xD10282B6E3751BA0	any		
N_0xd1032e482629049e	c	STATS	0xD1032E482629049E		joinType:integer	PlaystatsSetJoinType
N_0xd10f442036302d50	c	MISC	0xD10F442036302D50		x:number,y:number,z:number	SetDispatchSpawnLocation
N_0xd1110739eeadb592	c	NETWORK	0xD1110739EEADB592	boolean	p0:any,p1:boolean,p2:any	NetworkIsThisScriptMarked
N_0xd12882d3ff82bf11	c	HUD	0xD12882D3FF82BF11			ClearAllBlipRoutes
N_0xd16c2ad6b8e32854	c	STATS	0xD16C2AD6B8E32854	Hash	index:integer,spStat:boolean,charStat:boolean,character:integer	GetPackedTuIntStatKey
N_0xd1871251f3b5acd7	c	PED	0xD1871251F3B5ACD7	boolean	ped:Ped	IsPedRunningMeleeTask
N_0xd1942374085c8469	c	HUD	0xD1942374085C8469		p0:any	
N_0xd1a1ee3b4fa8e760	c	STATS	0xD1A1EE3B4FA8E760		p0:any	
N_0xd1b0f412f109ea5d	c	CAM	0xD1B0F412F109EA5D		cam:Cam,smoothingStyle:integer	SetCamSplineSmoothingStyle
N_0xd1c55b110e4df534	c	GRAPHICS	0xD1C55B110E4DF534		p0:any	
N_0xd1c7cb175e012964	c	GRAPHICS	0xD1C7CB175E012964	boolean	scaleformHandle:integer	PassKeyboardInputToScaleform
N_0xd1c9b92bdd3f151d	c	STATS	0xD1C9B92BDD3F151D		p0:any,p1:any,p2:any	
N_0xd1e46824e6fb92b5	c	MONEY	0xD1E46824E6FB92B5		p0:any,p1:any,p2:any,p3:any	NetworkSpentCarclubTakeover
N_0xd1f7ca1535d22818	c	PED	0xD1F7CA1535D22818	integer		GetNumMakeupColors
N_0xd1f8363dfad03848	c	CAM	0xD1F8363DFAD03848		value:number	SetGameplayHintBaseOrbitPitchOffset
N_0xd202b92cbf1d816f	c	HUD	0xD202B92CBF1D816F	integer	eType:integer,iIcon:integer,sTitle:string	EndTextCommandThefeedPostReplayIcon
N_0xd2049635deb9c375	c	HUD	0xD2049635DEB9C375			
N_0xd20d79671a598594	c	MONEY	0xFA009A62990671D4		p0:any,p1:any,p2:any	NetworkEarnFromCriminalMastermindBonus
N_0xd2209be128b5418c	c	GRAPHICS	0xD2209BE128B5418C		effectName:string	AnimpostfxStopAndDoUnk
N_0xd2300034310557e4	c	GRAPHICS	0xD2300034310557E4		vehicle:Vehicle,p1:integer	RemoveVehicleCrewEmblem
N_0xd261ba3e7e998072	c	MISC	0xD261BA3E7E998072		incidentId:integer,p1:number	SetIncidentUnk
N_0xd29334ed1a256dbf	c	MONEY	0xD29334ED1A256DBF		p0:any,p1:any,p2:any,p3:any,p4:any	
N_0xd2936cab8b58fcbd	c	GRAPHICS	0xD2936CAB8B58FCBD		p0:any,p1:boolean,p2:number,p3:number,p4:number,p5:number,p6:boolean,p7:number	CascadeShadowsSetCascadeBounds
N_0xd29ec58c2f6b5014	c	HUD	0xD29EC58C2F6B5014		gamerTagId:integer,toggle:boolean	SetMpGamerTagDisablePlayerHealthSync
N_0xd2b315b6689d537d	c	PLAYER	0xD2B315B6689D537D		player:Player,toggle:boolean	SetAutoGiveScubaGearWhenExitVehicle
N_0xd2b32be3fc1626c6	c	HUD	0xD2B32BE3FC1626C6			CloseSocialClubMenu
N_0xd2cc78cd3d0b50f9	c	AUDIO	0xD2CC78CD3D0B50F9		overriddenMaterialHash:Hash,scriptOverrides:boolean	OverridePlayerGroundMaterial
N_0xd2dccd8e16e20997	c	AUDIO	0xD2DCCD8E16E20997		vehicle:Vehicle	ResetVehicleStartupRevSound
N_0xd302e99edf0449cf	c	SOCIALCLUB	0xD302E99EDF0449CF	boolean	token:integer	ScLicenseplateGetIsvalidIsPending
N_0xd30c50df888d58b5	c	HUD	0xD30C50DF888D58B5		ped:Ped,hasCone:boolean	SetPedHasAiBlip
N_0xd313de83394af134	c	NETWORK	0xD313DE83394AF134	boolean		
N_0xd3301660a57c9272	c	VEHICLE	0xD3301660A57C9272		p0:any	
N_0xd33daa36272177c4	c	PED	0xD33DAA36272177C4		ped:Ped	
N_0xd38c4a6d047c019d	c	NETWORK	0xD38C4A6D047C019D	integer		NetworkGetNumBodyTrackers
N_0xd39b3fff8ffdd5bf	c	NETWORK	0xD39B3FFF8FFDD5BF	any	p0:any	NetworkGetPresenceInvitePlaylistLength
N_0xd39d13c9febf0511	c	GRAPHICS	0xD39D13C9FEBF0511		p0:boolean	CascadeShadowsSetDynamicDepthMode
N_0xd3a10fc7fd8d98cd	c	GRAPHICS	0xD3A10FC7FD8D98CD	boolean		Ui3dsceneIsAvailable
N_0xd3a6a0ef48823a8c	c	PATHFIND	0xD3A6A0EF48823A8C	integer	index:integer	GetNextGpsDisabledZoneIndex
N_0xd3d15555431ab793	c	MISC	0xD3D15555431AB793	boolean		ShouldUseMetricMeasurements
N_0xd3e51c0ab8c26eee	c	VEHICLE	0xD3E51C0AB8C26EEE	any	p0:any,p1:any	
N_0xd40aac51e8e4c663	c	FILES	0xD40AAC51E8E4C663	integer	propHash:Hash	GetShopPedApparelVariantPropCount
N_0xd414be129bb81b32	c	NETWORK	0xD414BE129BB81B32	number	player:Player	NetworkGetAverageLatencyForPlayer
N_0xd4196117af7bb974	c	VEHICLE	0xD4196117AF7BB974	any	p0:any,p1:any	
N_0xd422fcc5f239a915	c	HUD	0xD422FCC5F239A915	boolean		BusyspinnerIsOn
N_0xd4367d310f079db0	c	STATS	0xD4367D310F079DB0		p0:any,p1:any,p2:any,p3:any	
N_0xd4438c0564490e63	c	HUD	0xD4438C0564490E63			ThefeedSpsExtendWidescreenOn
N_0xd4793dff3af2abcd	c	STREAMING	0xD4793DFF3AF2ABCD			EnableSwitchPauseBeforeDescent
N_0xd47a2c1ba117471d	c	NETSHOPPING	0xD47A2C1BA117471D	boolean	charSlot:integer,amount:integer	NetGameserverTransferBankToWallet
N_0xd484bf71050ca1ee	c	HUD	0xD484BF71050CA1EE	Blip	blipSprite:integer	GetClosestBlipOfType
N_0xd48fe545cd46f857	c	HUD	0xD48FE545CD46F857		gamerTagId:integer,component:integer,alpha:integer	SetMpGamerTagAlpha
N_0xd4a7a435b3710d05	c	OBJECT	0xD4A7A435B3710D05		x:number,y:number,z:number,radius:number	
N_0xd4b8e3d1917bc86b	c	VEHICLE	0xD4B8E3D1917BC86B		toggle:boolean	SetDisableRandomTrainsThisFrame
N_0xd4c4642cb7f50b5d	c	VEHICLE	0xD4C4642CB7F50B5D	boolean	vehicle:Vehicle	GetVehicleIsMercenary
N_0xd53acdbef24a46e8	c	NETWORK	0xD53ACDBEF24A46E8	boolean		UgcIsGetting
N_0xd53f3a29bce2580e	c	AUDIO	0xD53F3A29BCE2580E	integer	vehicle:Vehicle	GetVehicleHornSoundIndex
N_0xd558bec0bba7e8d2	c	STATS	0xD558BEC0BBA7E8D2		p0:any,p1:any,p2:any,p3:any,p4:any	
N_0xd565f438137f0e10	c	VEHICLE	0xD565F438137F0E10		p0:any,p1:any	
N_0xd57aaae0e2214d11	c	AUDIO	0xD57AAAE0E2214D11			FreezeMicrophone
N_0xd5a4b59980401588	c	NETWORK	0xD5A4B59980401588	boolean	p0:any,p1:any,p2:any,p3:any	UgcGetBookmarkedContent
N_0xd5b35bea41919acb	c	TASK	0xD5B35BEA41919ACB		ped:Ped,p1:string,p2:number,p3:number,p4:number,p5:number,p6:number,p7:number,p8:any,p9:number,p10:boolean,animDict:string,flags:integer	TaskMoveNetworkAdvancedByName
N_0xd5bb4025ae449a4e	c	TASK	0xD5BB4025AE449A4E		ped:Ped,signalName:string,value:number	SetTaskMoveNetworkSignalFloat
N_0xd5bb406f4e04019f	c	MONEY	0xD5BB406F4E04019F		p0:any,p1:boolean,p2:boolean	NetworkSpentNoCops
N_0xd642319c54aadeb6	c	MISC	0xD642319C54AADEB6	any		
N_0xd6429a016084f1a5	c	OBJECT	0xD6429A016084F1A5	Hash	weapon:Hash	GetPickupHashFromWeapon
N_0xd66c9e72b3cc4982	c	NETWORK	0xD66C9E72B3CC4982	integer	p0:any,p1:any	NetworkDisplaynamesFromHandlesStart
N_0xd6781e42755531f7	c	STATS	0xD6781E42755531F7		data:any	PlaystatsBuyContraband
N_0xd68a5ff8a3a89874	c	HUD	0xD68A5FF8A3A89874		r:integer,g:integer,b:integer,a:integer	SetScriptVariableHudColour
N_0xd69411aa0cebf9e9	c	PED	0xD69411AA0CEBF9E9		ped:Ped,r:integer,g:integer,b:integer	SetPedEnveffColorModulator
N_0xd6ade981781fca09	c	MOBILE	0xD6ADE981781FCA09		p0:number	CellCamSetHeadPitch
N_0xd6ca58b3b53a0f22	c	STATS	0xD6CA58B3B53A0F22		p0:any	
N_0xd6d7478ca62b8d41	c	NETWORK	0xD6D7478CA62B8D41		p0:any,p1:any	
N_0xd7021272eb0a451e	c	GRAPHICS	0xD7021272EB0A451E		timecycleModifierName:string	PresetInteriorAmbientCache
N_0xd7360051c885628b	c	CAM	0xD7360051C885628B	boolean		IsBonnetCinematicCamRendering
N_0xd76eeef746057fd6	c	OBJECT	0xD76EEEF746057FD6	boolean	object:Object	PlaceObjectOnGroundProperly_2
N_0xd79185689f8fd5df	c	MISC	0xD79185689F8FD5DF		toggle:boolean	SetStuntJumpsCanTrigger
N_0xd7b6c73cad419bcf	c	NETWORK	0xD7B6C73CAD419BCF		p0:boolean	
N_0xd7b80e7c3befc396	c	ENTITY	0xD7B80E7C3BEFC396		entity:Entity,toggle:boolean	SetPickUpByCargobobDisabled
N_0xd7c10c4a637992c9	c	DLC	0xD7C10C4A637992C9			OnEnterSp
N_0xd7c95d322ff57522	c	NETWORK	0xD7C95D322FF57522	boolean		NetworkIsClockTimeOverridden
N_0xd7cccba28c4ecaf0	c	MONEY	0xD7CCCBA28C4ECAF0		p0:any,p1:any,p2:any,p3:any,p4:any	NetworkSpentBaService
N_0xd7d0b00177485411	c	GRAPHICS	0xD7D0B00177485411		index:integer,heatScale:number	SeethroughSetHeatscale
N_0xd7d22f5592aed8ba	c	PAD	0xD7D22F5592AED8BA	integer	padIndex:integer	GetTimeSinceLastInput
N_0xd801cc02177fa3f1	c	GRAPHICS	0xD801CC02177FA3F1			FreeMemoryForHighQualityPhoto
N_0xd80a80346a45d761	c	GRAPHICS	0xD80A80346A45D761	boolean	methodReturn:integer	GetScaleformMovieMethodReturnValueBool
N_0xd8122c407663b995	c	SOCIALCLUB	0xD8122C407663B995	any		
N_0xd81b7f27bc773e66	c	FILES	0xD81B7F27BC773E66	Hash,integer,integer	componentHash:Hash,variantPropIndex:integer	GetVariantProp
N_0xd821056b9acf8052	c	PLAYER	0xD821056B9ACF8052		player:Player,p1:any	
N_0xd8295af639fd9cb8	c	STREAMING	0xD8295AF639FD9CB8		ped:Ped	SwitchToMultiSecondpart
N_0xd86d101fcfd00a4b	c	PED	0xD86D101FCFD00A4B		ped:Ped,flags:integer	ClearRagdollBlockingFlags
N_0xd8c3be3ee94caf2d	c	PED	0xD8C3BE3EE94CAF2D		x:number,y:number,z:number,min:number,max:number	SetPopControlSphereThisFrame
N_0xd8e694757bcea8e9	c	HUD	0xD8E694757BCEA8E9			DeleteWaypoint
N_0xd9454b5752c857dc	c	GRAPHICS	0xD9454B5752C857DC			SetDisablePetrolDecalsIgnitingThisFrame
N_0xd95cc5d2ab15a09f	c	ENTITY	0xD95CC5D2AB15A09F	boolean	entity:Entity	GetEntityCanBeDamaged
N_0xd972df67326f966e	c	NETWORK	0xD972DF67326F966E			NetworkClearClockTimeOverride
